ReviewID,UserID,content,time,vote
87862272,76561199077674478,"those people that dont like jump scares dont  get
",1614900639,upvote
147466333,76561199231300169,"bet game evor
",1696195939,upvote
168137598,76561199571124946,"Oh My God, what a great game, and beating it for the first time ever in VR was just too good. Great story, lovely views, great looks, really scary, and just a fun time. I would really say that you should use discord instead of voicechat though. Honestly, 10/10 for me!",1719283474,upvote
183747193,76561199643222009,the server is broken and my fckng base has gone because a lot of bug,1735217422,upvote
49963139,76561198854024116,probably the best survival game ever created,1554447618,upvote
169324549,76561198071442395,Best surviving game. Has interesting storyline,1720440693,upvote
92605038,76561199097690040,sdcgsfggt good gaeme,1622001083,upvote
129160118,76561199130239690,good,1671875359,upvote
190567260,76561199036679600,nice,1742322938,upvote
186586414,76561198363680967,"This is no Sons of the Forest. This game, instead of harsh but recoverable difficulty, instead featured cruel, laborious, and non-customizable core mechanics. The brutal ""survival"" had me consistently 1-shot by a boss which repeated the same boring and slow 3-hit attack pattern. However, thanks to a friend, I was able to be revived multiple times throughout the fight, until my friend was also 1-shot. Because of the cruel survival of The Forest, we both respawned without our inventory at low hunger/water, with broken limbs, and not in our beds (There is no setting new spawnpoints in this game). We both ran back for 5 minutes, and we save scummed to safely get our inventories back. The boss didn't kill us the second time around, although he would have 1-shot us if we did get hit, even though enemies around him took ~6 hits to kill us, evidence to us not being in a late zone.

When we got back, we worked on a base, which uncovered yet another annoying aspect of The Forest: base building. In order to build a base, everything had to first be blueprinted, then constructed with logs acquired from chopping trees. Despite the game being called ""The Forest,"" forestry is this game's second worst mechanic. Every tree took about 15 seconds to chop, and each tree dropped 4 logs, although only 2 could be carried at a time back to the blueprinted base. When I used the log sled, hitting a bit of terrain would recreate a bug similar Skyrim's famous flying giant bug, which launched me into the air and killed me. Anyways, the floor of the base took about an hour for me and the friend to get the logs for, and when we realized we placed our (non-recoverable) rope zip-line at the wrong location, we both collectively decided The Forest is not a fun game.

Also, The Forest has received no updates since 2019. The flying log sled bug has not and never will be fixed, and no official improvements will ever be made for this game. There are at least 138 other bugs mentioned and ignored on the Fandom wiki page. I have not played Sons of the Forest, but I probably never will because of the lack of care given to The Forest(a year after this game released it's ""1.0"" it was abandoned).",1738045227,downvote
38124759,76561198171440733,I LOVE IT,1512639104,upvote
52389529,76561198119963663,Good game and devs are constantly working on it !,1561891738,upvote
130880608,76561198975763951,a very fun and intriguing survival experience,1673761485,upvote
121171846,76561198875430570,"its okey
good",1661357989,upvote
100917019,76561199150015279,very good super fun in both vr and regular,1633993511,upvote
85061546,76561198967351101,Still good fun,1611190077,upvote
69083599,76561198119353454,great cock nice length,1589401334,upvote
133288352,76561199021622889,"its only game why you have to be mad
",1676980719,upvote
84375077,76561198048812031,Brilliant,1610215839,upvote
14381164,76561198012537685,"If this game was any better.... it would haves penises in it!

10/10 - Killer Boobs",1423370376,upvote
94810963,76561199096952093,Great graphics but could fix some major bugs with building.,1625147717,upvote
150007092,76561199263238741,You kinda just get thrown into it nut once you get the hang of it the game is really fun!,1699801579,upvote
107506639,76561198983032057,"If you love survival games, you must buy this one. One of the best survival games whatever i played.",1641545670,upvote
184480617,76561199091006376,extremely buggy but fun at the same time augh,1735776444,upvote
69855862,76561198832947112,i liked the game but when i installed it i was running on poor mbps now that ive gotten alot more of them id like to retry playing the game,1590524242,upvote
57115991,76561198390115663,h,1573674895,upvote
28774175,76561198013285326,Amazing game cant wait to see what else they have planned.,1482976586,upvote
150091191,76561198049030260,"Too many bugs. Even achievements are bugged.
Game crashes randomly when you enter or exit a cave. You can get or lose items randomly throughout the game. You can get stuck randomly in places with a log, plank, rock, anything.
If you play single player and play for the lore I'd guess it might be worth it. 
If you want a good crafting system, progression, combat, I'd recommend to look somewhere else.",1699924075,downvote
95917177,76561198296858848,Beautiful horror game.,1626546881,upvote
96643347,76561198878199304,Took me and my friends a bit to find all the weapons and stuff but it was worth. I loved the end and fighting is really fun especially teaming up with friends to kill the blue armsies and other big monsters etc.,1627664708,upvote
115915895,76561199135305939,"its a grindy game, and thats not typically the type of games i enjoy, but playing this with a friend helps",1653344301,upvote
104020339,76561199064946528,"this game is awesome, it runs very well and has great quality. I highly recommend it i got it just today and i already have 6 hours on it, its addicting but fun. This game is survival and horror it can be very frightening, and super hard but its worth it its really fun",1637906570,upvote
59722632,76561198155788569,very funny game when you play it with your friends,1576171261,upvote
101519114,76561198865464736,"very nice game
",1635026689,upvote
100065150,76561198867790795,fghd,1632790230,upvote
43486547,76561198028096431,"Stand alone is ok imo, but be warned that multiplayer is rife with hackers, anti cheat is nowhere to be seen, and your entire work can be blown to pieces by no lifers who spawn tnt all over the place, just because they find it funny. Happened to me EVERY single time i joined a server so its pretty much widespread. My advice> play solo, or play co op only with your friends.",1531413003,downvote
23912413,76561198064810141,"You can burn babies Just after Killing the Mother 
10/10",1467167289,upvote
29476452,76561198041346218,"This is a game like no other, when I came into this game I thought it would just be like every other survival. Just finishing it I needed to come here a leave a review, I'm not going to spoil the ending, but 5 starts all the way.",1485321534,upvote
13608744,76561198076240218,"I know I played this game too little time. But I recommend it! 
(10/10)
-IGN 
I just can wait for the updates ^-^",1419591369,upvote
111403938,76561199233200107,"its good
",1646253989,upvote
59959030,76561198139863111,"[h1]Welcome to a very messy, cannibalistic, fuck of a game.[/h1]

[h1]Story[/h1]
You play as a guy, looking for his son, Timmy. Who was involved with the plane crash. Use any means necessary to survive. Avoid all dangers and look for your son.

[h1]Gameplay[/h1]
It's a sandbox, survival game. Survival Simulator. Good fucking luck. Be alert. Turn on your brightness. Scour through the night. Walk under the starry night sky, with the full moon. It'll feel right being outside, touching horses.",1576504871,upvote
76749276,76561199061594078,fucking dwag shit,1601361447,upvote
67121831,76561198081054497,shit loads of fun,1586641630,upvote
98614408,76561198104955443,"I got an achievement for building a gazebo instead of looking for my kidnapped child. 

12/10 would lose my kid in a plane crash again.",1630503286,upvote
131716534,76561199007020933,"yes
",1674903996,upvote
116692555,76561198216135316,bery noice,1654719643,upvote
26111496,76561198190105642,"??????㏑﹊≧??次芍谷??????角??迆那“⊿???㏑﹊?那﹊﹊那角豕?o?㏑次邦那辰????㏑﹊÷那﹊﹊那角豕那≒～那迆a?芍??﹊?㏑﹊≧那?芍?o?那a?㏑a???o?芍ㄓ??次?∫?㏑÷÷豕谷次?迆?芍谷?那迆a㏑﹊≧那?芍芍??豕迄?那≧㏒芍a角?o????那?迆那﹊﹊那角豕?o??豕?????谷次?⊿????㏑﹊≧那?芍豕?a豕～羽那角?那谷≡?豕?㏑a??∫??∫?那豕那??芍那﹊﹊那角豕芍??豕??豕芍?In fact, China game player love this game, but because the game does not own Chinese, resulting in a lot of people are playing a Chinese non genuine; if the game developers can add Chinese options I think can greatly enhance the game sales",1476860766,upvote
96132344,76561199072181199,Bukan game horor,1626874233,upvote
118698416,76561198255369837,average walk in the woods in florida.,1657638698,upvote
141534965,76561198306200286,such a great for playing with friends,1688747794,upvote
While I was out gathering logs one of them came and planted a shrunken head on a stick right in the middle of my new camp. This really freaked me out and I never saw who did it.,,,,
133796854,76561199051896483,"yes bery good geme
",1677587016,upvote
127706041,76561199070187495,"I rather enjoy dispatching foes, you see. A splendid game, indeed!",1669914673,upvote
106706582,76561198105537259,very good 10 pizzas out of 10 pizzas,1640655036,upvote
95344536,76561198324146119,EPIC,1625765580,upvote
123121849,76561199094857884,fun to play with ur friends,1664599599,upvote
67145436,76561198419334712,nice,1586677375,upvote
118404155,76561198158008144,This game takes place in Washington after "The rising". A event in which Arizona Tea goes from 99 cents to $1. The world will never be the same.,1657219119,upvote
10395529,76561198010298847,"its a really fun game so far, its not scarry you just get a sense of paranoia. just grab stuff out of the airplane and run",1402242806,upvote
117952273,76561198880536986,fun multiplayer,1656621284,upvote
42132608,76561198229261852,"this game is absolutely mindblowing. It features one of the most disturbing settings ever. The cannibals are unpredictable and their pressence are unnerving as hell. I like the fact that this game doesn't rely so heavily in dialogs and cutscenes, focusing on action. Also like the fact that, besides being a survival game, it actually features a story. 
This title has a very steep learning curve and is unforgiving in so many levels, but once you learn the basics it proves to be highly rewarding. There are still some minor issues and bugs. Some people complain about the darkness.. I think it would be really nice if you could hold the torch in the left hand (you know... like all the games does) so you can have the weapon in the right. Anyways, gotta say i really love this game and that atmosphere. Highly recomended! 9/10",1526786330,upvote
66102721,76561198327168396,"yes
",1585501735,upvote
104747377,76561198144093019,_,1638216266,upvote
131232249,76561198014975274,Survival games should be horror games :),1674251614,upvote
102800434,76561199013017384,One of my favorite games of all time with incredible survival mechanics. The monsters and lore in the game is disturbing and unique compared to any other horror survival game I have seen. Makes for a great play through with friends and i can't wait for the sequel.,1636935169,upvote
103346016,76561198874833474,"Good game, have sex",1637692722,upvote
34717045,76561198131879181,"Consistent updates from a small team, fun gameplay, scary, great co-op, and totallllly worth $15. More bang for your buck than most of steam",1504458914,upvote
38267837,76561197973402285,Great game. Has come a long way and the devs have done solid work fleshing this out. Only gets better and I can't wait to see what they come up with in the future. Well worth the 15 bux.,1513119739,upvote
176601955,76561199142905951,THIS GAME HORRID,1728353908,downvote
46377309,76561198046953574,nice,1542905060,upvote
80962807,76561198965610049,oWOowo,1606608282,upvote
43122262,76561198357763868,"eh... it isn't what it was. hear me out... 
the game has become really clustered and at times it will stutter and glitch. the building is MEGA broken at times and really touchy (god forbid you try to use a door more than three times). on my end, i've only ever played this game with my friends. all in all the game is fun. the graphics are decent and the gameplay is up to par. so for my opinion, if you're into this game, buy it. there isn't much that makes me regret getting it, it's just that i'm not as fond of it now. 6/10",1530172967,upvote
51833325,76561198041126011,.very scary,1561803465,upvote
126876199,76561198042096492,yea its ok,1669407022,upvote
90200488,76561198881195549,gut,1618248953,upvote
37724460,76561198166102727,"Have been played this for a year ...
positive point : the game is amazing , one of the best survival games I've ever played in cases of gameplay .
negative point : story is kinda ... meh . also the updates take so long to come, ofc the devs are a small 
group so can't nag a lot about it.
",1511733894,upvote
131374463,76561199107789534,Great story and open world survival gameplay,1674434177,upvote
132654354,76561198053465178,"Fun Game, I recommend it.",1676149359,upvote
157145564,76561198435807729,its a great game if you have friends to play with :D,1706562894,upvote
166955632,76561198314187570,yea,1717871330,upvote
127895790,76561198211735228,ewewe,1670138122,upvote
64957399,76561198901936369,fun to play with friends :D,1584097518,upvote
**Platforms:** PC, PlayStation 4  ,,,
23878954,76561198119791214,"Absolutely amazing game especially for one so new, spent half an hour sitting on a coral reef in the water throwing molotovs at evil cannibals trying to eat me while my friend yelled at me for getting him killed 10/10",1467075631,upvote
109377894,76561199014971862,nice,1643876016,upvote
56915664,76561198122946331,"Well, that was first survival I???ve ever played, and probably the best one. 10/10 turtle shells, strongly recommended!",1573385444,upvote
110036275,76561198365139838,Fun Game as long as you play with someone otherwise might get boring.,1644644489,upvote
10486021,76561198125230394,Very good game,1402862183,upvote
175492703,76561198991175657,/,1726957969,upvote
97005851,76561198353792461,"amaixngsa
",1628193833,upvote
72048495,76561199061712541,everything,1593898320,upvote
129719938,76561199368617215,"Fuck timmy, gazebo at go",1672432800,upvote
84167625,76561198129767726,Very good game,1609957920,upvote
172717203,76561198222546212,Good game,1724185568,upvote
187890353,76561199688310608,big fat man fell into my trap and i use flare gun and blend him up with chainsaw 10/10,1739546455,upvote
117178578,76561199074223984,fantastic simply phenominal,1655555648,upvote
106783726,76561198304474825,"It is a really fun survival game, at the moment, it is one of my favorite survival games, and I recommend to play this game. The only thing that is very rude in this game, is when you have 2 screens, if you are turning your caracter into the left or into the right (it depends where you place your second screen), your seeing a cursor and when you click for farming wood or kill a cannibal, it is going to quite the game instead :( , please fix that bug, but the game on it self is very good :). I recommend it.",1640735949,upvote
29661078,76561198219444747,"a physical engine for the bounce of a fatty fat cat on the floor, fantastic!",1486089415,upvote
90255253,76561198871316371,Great game,1618336045,upvote
126725554,76561199088402426,loved the game beat it twice,1669334692,upvote
139714330,76561198852821172,great!,1686187407,upvote
164962600,76561199683090444,the game is really fun but hard and scary but i recomend you play this game.,1715221892,upvote
82444455,76561198152621076,,1608055437,upvote
29167799,76561198120364736,"I first started playing this game when it first came out in steam, to see the entire development and progression made by the devs is pretty amazing. Worth every penny.",1484074316,upvote
105396368,76561198216185789,"Ai enemy are super cool and their behaviour varies from time to time, the melee too are awesome but i found that there are not many things to craft compared to other survival games out there, it is so simple yet that is why it keep bringing more players & being so friendly to newcomers. Besides there is only few games out there that provide color grading option to choose from, but this game is one of them.",1638864311,upvote
183727652,76561199083611400,..... noice,1735198261,upvote
82249231,76561198946668604,Good,1607846766,upvote
137520955,76561199095591225,I love getting slapped around by Virginia's legs on the reg,1682816837,upvote
61955643,76561198192197261,good,1579221768,upvote
90417845,76561199025663685,This game portrays everyday life in boy scout camps,1618597461,upvote
25081987,76561198181648733,Gives me the creeps at all times!,1471907373,upvote
172140390,76561199384076804,i will eat a tablespoon of ketchup water for every like this gets,1723679091,upvote
83638502,76561198448294532,"Game survival yang cukup bagus untuk dimainkan bersama teman, tapi sayang dibeberapa moment atau dibeberapa titik itu bisa menyebabkan kita motion sickness terhadap grafik dan pantulan cahaya yang tidak akurat, Sisanya 9/10 !",1609408066,upvote
37987294,76561198176486615,"+Very good co-op game
+fun to play
+you can build everything you need
+so much advencure
-bad for playing alone",1512165501,upvote
142377312,76561198855725625,Lots and lots of dead babies,1689730278,downvote
109617343,76561198066852352,I can do illegal logging,1644124537,upvote
90659560,76561198153733863,"good game
",1618973752,upvote
187136133,76561199234339992,fire game,1738663868,upvote
137849525,76561199149542368,fun kinda creepy good time killer has multiplayer,1683323902,upvote
39803372,76561198303912125,good,1517617506,upvote
151460902,76561199187458611,Najjaca igrica,1700792319,upvote
121495875,76561199274021044,I love the women in this game,1661898629,upvote
96032002,76561198140675573,"Nice story + gameplay, worth to buy",1626719355,upvote
63761960,76561198059036789,fun but very spooky game 10/10,1582097207,upvote
25633413,76561198050169200,"This game is challanging if you dont know what your doing so of the locals (cannibles) can do some real damage and some are tough but if you keep hitting them and take out the stronger ones one at a time you can kill easily right at the start, except with some of the mutated ones those i find a spot they can get to and bow and arrow them. but like all games it has its bugs sometimes when im near a lake and there are crociciles near by i will get one spawning in behind me and trying to take a bite, so far i have been lucky and they havnt gotten a bite but they camoflauge in really well, when i first saw one i hadnt noticed it at first and was heading right towards it saw it at the last second and didnt get attacked though, sooner or later my luck will run out though. still a fun game, also you can hide next to a really skinny tree and sometimes the locals wont notice you.",1474543757,upvote
170790422,76561199721741628,very good very nice,1721992235,upvote
69036660,76561198872849561,e,1589326315,upvote
43983256,76561198830112918,"Love this game so much, own it on my other Steam account aswell but bought it again so I could play it with friends! We made sure it was only the scariest and funniest moments if anyone is interested in watching!

https://www.youtube.com/watch?v=L64FHJy3e_U",1533651057,upvote
30595949,76561198216630047,Best open world survival game I have ever played. To badass not to buy!,1489855915,upvote
77035825,76561198256902179,Deforestation,1601831116,upvote
98837406,76561198078038295,OH WOW,1630857650,upvote
77587584,76561198298480022,"it's terrifying to play by yourself and a totally different and fun experience if you can get your friends to play with you, i thoroughly enjoy this game either way, 9/10",1602750661,upvote
10472311,76561198126004782,"It keeps froozen on loading screen been trying eveyrthing and still not working, what can i do help?",1402764722,upvote
179281104,76561199101960392,"I just finished the game. I really liked The Forest, but I liked Sons of the Forest even more. I???ll miss the atmosphere, the goal, and the creatures. Hoping for a sequel to both games. Some frustrating bugs while playing but still enjoyable.",1731902330,upvote
129304692,76561198973873993,FUN,1672027053,upvote
73228701,76561199017146698,It's a great game and the graphics are wonderful.,1595625689,upvote
71603706,76561199024118558,great pacing,1593378710,upvote
107712642,76561199122791190,Games map is very big with so many different caves and camps and what not to explore. And not to mention the amount of things you can tinker with and craft is limitless. Playing with friends is also a must because you guys can build a base together and it makes it a lot more fun fighting the monsters.,1641788678,upvote
107866816,76561199229693020,its an amazing adventure game i love the concept and its really easy to get the hang of,1642007143,upvote
115577442,76561198317133566,You basically just run from naked people. 10/10,1652761110,upvote
81472520,76561198337996220,VERY ADDICTING,1606927019,upvote
105323967,76561199196322301,nice,1638746413,upvote
133708394,76561199143743224,"its shit but once you play it gets good playing with friends is fun but dont play by yourself
",1677459905,upvote
174530972,76561199150870499,"good
",1725806104,upvote
162720445,76561199527493486,"fun
",1712925289,upvote
53078516,76561198062871920,Everything in this game is great and the choice of two endings make the game replayable.,1562046910,upvote
64352881,76561198219647209,Jesus christ this game is so good.,1583065023,upvote
29302746,76561198071923254,Fun game if you have friends to play with you.,1484596075,upvote
139707435,76561199113242125,one of the best survival gmes out there. mysteries to discover and many things to do.,1686173583,upvote
42560098,76561198798886564,Wery good GAME !,1528393718,upvote
11468574,76561198071457423,this games is quite a glitchi. but when it doesn't gltich its kinda cool game to play,1406665941,upvote
130232030,76561198422740989,niceu,1672966812,upvote
132494745,76561198067140130,"[h1] A great game[/h1]

A game to not miss, the game made by an indie studio that despite being a bit sketchy and time consuming in parts just makes you want more. the lighting effects etc are very off. but the fear is spot on.
Being stalked by cannibals or being stupid enough to hunt them never leaves you with a resting heart rate. a fantastic game all round, look past its faults and you have a gem.",1675986480,upvote
184756725,76561199120903080,You can get freaky with the canibals.,1736010754,upvote
41802830,76561198073048042,"If it moves, kill it.",1525211267,upvote
94815587,76561199065047700,"approve
",1625151913,upvote
25175978,76561198051509576,Played with a couple of friend for a few hours so far. Really good game with nice mix of survival and horror.,1472280021,upvote
29672781,76561198212390201,"Scary some times but its a good survivel game. I recommend it to those who like base building,survival and horror.",1486139428,upvote
79076324,76561198845506810,Must murder,1605053835,upvote
82932385,76561198263028070,"nice
",1608701365,upvote
66382086,76561197989611402,"So much more to this game than what I expected.  The mystery of the island is engrossing, and unfolds with a slow burning tension.  The AI is fantastic in the way that it stalks you, prods you, intimidates you, and traps you.  I found myself making my own maps and building multiple bases for peace of mind in case I got stranded somewhere strange when night fell.",1585784746,upvote
129031120,76561199129571050,broooooooo dude why did my tree house blow upp,1671724602,upvote
98389562,76561198069081632,"Certainly one of the better building survival games. It does have it's fair share of bugs, none game breaking just a bit annoying. Not for the faint of heart, it's a bit spooky especially if you're in one of the game's many caves.",1630164702,upvote
138757033,76561199018461209,cvghk,1684758011,upvote
95494647,76561198306275489,Timmy is dead ?邦辰??邦??,1625949316,upvote
87500740,76561198039324027,incredibly bad,1614372563,upvote
161418686,76561198187303786,"First of all, this is NOT a survival game. It is more appropiate to define this as a horror story game with survival elements.

[hr][/hr]
Though I don't use to make long reviews, this time I'm making an exception.

[h3]Attention:[/h3] [u]Next, you will find some spoilers, so discretion is advised[/u]:

[b]Things I liked it[/b]
[list]
[*]Death mechanic: when you die by enemies (mainly) you don't watch a boring screen telling you which it's obvious. Instead, cannibals bring you to a cave where you can get back to game.

[*]Continuous threat: you can feel it in game everytime, because you are expose to encounter multiple enemies unexpectedly. And this is great!

[*]Unlike surface, caves can be clear of enemies so they won't respawn again (with some exceptions).

[*]Great atmosphere.

[*]Some curious items, like the cassette player.
[/list]

[b]Things could be better[/b]
[list]
[*]Game performance.

[*]Some bugs in game, and this is a 2018 game (final version)...

[*]Infinite loot, especially when you enter caves multiple times. This ""break"" a bit the ""survival experience"".

[*]No death penalty: if you die, you don't lose anything from your inventory, at least on singleplayer mode.

[*]If you are under attack, you can save and exit game to wipe the enemies. XD

[*]Construction is pretty basic: you just can build, but there is not option to remove structures (you have to destroy it), to change position, upgrade it, not even to recover some materials after destruction (no deconstruction).

[*]Light items can't be turned off, you need to destroy it, even the campfires!

[*]Despite of the expensive material requirement of some storage construtions, some of them have a poor storage capacity, and they take up too much space.

[*]Multiplayer is a pain (cheaters who ruin the game experience, or lack of active rooms).
[/list]

Anyway, I recommend to play it.",1711356656,upvote
83813536,76561198116723625,"Good game, fun when playing with friends 10/10",1609593713,upvote
11087883,76561198027829003,"Okay I'm going to start off by saying that this game is really buggy but if you can look past that, what you will find is a solid survival experience, that is similar to don't starve in execution, although there isnt a sanity mechanic or any magic of sorts like in Don't starve. It makes up for that in the horror elements, But now for the problems with the game.

The Forest has a lot of problems, there needs to be Tweaks to the AI to make it respond to player behaivor better, There needs to be better progression with the tools the stone axe being essentially the same as the plane axe excluding the ability to block attacks, the rusty axe is easliy duplicated just by switching to something else. The flare gun has infinite flares and it makes you essentially invincible. The spider mutants are immune to the bombs and resist fire. and thats about it for this review if i were to give it a score it would score about a 8/10 with me.",1404581711,upvote
10290688,76561198067751945,"Yes I do recommend this game, its brilliant!",1401482754,upvote
57606974,76561198844563821,Great game.. Love the mechanics and the way the game is played. Suggest playing with a few friends..,1574380505,upvote
111711391,76561198367902327,yw,1646609266,upvote
131293395,76561198252241886,Masaker,1674333150,upvote
105364640,76561198060703594,absolutle gem of a game!,1638812050,upvote
115779465,76561199078989954,"its hard at the start but once you learn the mechanics youll be unstopable
",1653128094,upvote
131897835,76561198963836602,MEGAN AGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHH,1675119579,upvote
96384033,76561199065351064,"Good shit
",1627270495,upvote
61523788,76561198311053777,it nice,1578492173,upvote
90814714,76561199085516339,Great game!,1619234709,upvote
116127893,76561198122847750,good,1653726610,upvote
178242752,76561199096434975,one of the best game i have play in a long time,1730559655,upvote
17945478,76561198039580505,A fairy good game Still need a little imprvemants,1441731539,upvote
10380918,76561198011297007,"when i bought the game and first tried it, i thought it was awsome and made a positive review about it
but shortly after i realized that the game is actually BORING
graphically its awsome, the potential of the game is great, but even tho the game has everything to be awsome, it is just plain boring
and NO its not because its in alpha state, it is just BORING point. they may add plenty of stuff to craft, it wont change the fact that nothing happens in this game besides some indians or whatever that attack u once in a while and its just anoying...not scary not entertaining...just annoying and boring",1402147307,downvote
86394937,76561198004702169,"Abandoned (in terms of bug fixing) and filled with critical problems. The dedicated server is nothing but a headache and a source of constant problems. While the premise is fun and the gameplay follows a familiar cycle, invincible trees, carts that glitch out and fall through the world permanently, maps randomly resetting themselves, and more, completely ruin the experience. I cannot recommend this game. Hopefully the sequel will have less problems, but this team could end up repeating the same mistakes. They haven't given us good reason to place our trust in them, as they have left this game in a broken mess. A true shame and lost potential.",1613045463,downvote
133470908,76561199190269016,"naked woman ran at me and i was scared
Why should I save my son?
I can get another from a naked woman",1677218761,upvote
149409819,76561198892629892,yes,1698971360,upvote
107101135,76561198919652395,one of the best games ever made,1641087676,upvote
144794786,76561199095377847,very gud realistic features,1692715266,upvote
99253137,76561199112755603,"its lit
",1631478145,upvote
117393994,76561197986020026,"got this game because there are limited number of VR co-op games, and this delivers.

At first thought it was just another generic survival game, but this game is the definition of the iceberg meme. It's fun, scary, atmospheric with a great story, and isn't just a sloppy VR port. 10/10 worth the buy, especially if you have a VR",1655877062,upvote
76078693,76561198830422572,I love this game so much. Literally can play for hours at a time and not run out of things to do,1600276971,upvote
33769700,76561198138835837,"i like it but you should start with a math
",1500914613,upvote
91552794,76561198355279981,great game,1620334646,upvote
185844873,76561199109724904,TheBest,1737193046,upvote
24222164,76561198116429288,This is a very fun game! The building and the suspense from surviving against cannibals and also the mutants! I would highly recommend getting this game with friends. Playing with friends makes the game a lot more fun in my opinion.,1468120202,upvote
115943519,76561198234079008,good shit,1653401763,upvote
178218365,76561199534900971,haha spider girl go boom,1730532225,upvote
11089542,76561198083034743,"Good survival game to say the least.

It has loads of bugs to be honest,and it can get a little bit flustrating as i write this review after being killed 2 times in a row because of the cannibals hitting bugs.So you have to take it easy and calm.It's a good thing they introduced peaceful mode with the last update(0.03),and if you are new to the game i recomend playing on that mode and build a good base and some traps as they now come in a larger number than before.Speaking of a base the game construction system is unique and perfect as it is(i hope they will put more types of houses in future as they are only 4 now with the house boat that can't be built) and the trees chopping system will never get old :) Another thing that i hope they introduce is more animals that you can hunt instead of rabbits,lizards and fish,you are in a Forest why only so little variety of food you can gather? Another thing that i don't like is the way that cannibals are in this stage they really need to improve the way that they react and attack you.

I recomend this game to anyone that wants to be a survivor,it is a relaxing,fun and entertaining game if you play it on peaceful or even normal [spoiler] and when cannibals are cannibals not bombs that trow you 100 meters in the air. [\spoiler]",1404588569,upvote
111106973,76561198221824504,please use better graphic cards guys,1645909652,upvote
126958287,76561198997706963,The Forest looks brilliant,1669443490,upvote
105384902,76561199098075712,the only bad thing is that when you die you die unless you dont fall into a huge pit,1638842636,upvote
120964370,76561198068198438,Playing with friends and this is fantastic. Playing solo and your sadistic but I respect that,1661035146,upvote
124398140,76561198865243581,very fun with friends. just don't use hacks. 10/10.,1666751979,upvote
93749410,76561199122362542,pog,1623692175,upvote
42840301,76561198294697122,Gave me shit ton of nostalgia but the only problem is that singleplayer isnt as enjoyable as coop.Singleplayer is still pretty good but i would recommend playing with a friend,1529413460,upvote
154588918,76561199138874120,GULPPPPPP,1703726786,upvote
98298054,76561198826580014,g,1630031687,upvote
76293632,76561198146611594,"Very good graphics and one of the best story's ever. If you want to play a survival alone or with friends, would recommend 100%.",1600626208,upvote
62899601,76561198837942230,"awesome game with good graphics and story
",1580713280,upvote
110452415,76561199071541219,It's a pretty good game just dont get too scared,1645134309,upvote
102738803,76561198856666589,the best survival game <3,1636845679,upvote
86372088,76561199031826226,good monkey,1613010556,upvote
173464992,76561199081054569,"6 bosses in 3 days, 5 spiders 1 big bulky man",1724695545,upvote
161027994,76561198966385707,too colddddd,1710974762,upvote
61157479,76561198255855965,100% great game to play with friends it was pretty fun to play,1577989643,upvote
10328983,76561197993564031,"Picked up a rock and it gave me a flare  gun.

10/10",1401751534,upvote
184247096,76561199163147387,me and my friend found a cave went in there made 7 molotovs ran at the boss hit 4 of them and then beat it with a club we found,1735586215,upvote
24691175,76561198122130307,"Fantastic EA game with lots of potential. Needs a proper cheat system/consolecommand for resources to not only make the game fun, but also people will be able to find bugs quicker. I have plenty of ideas for crafting on the game, but with how long it takes to chop down trees/blow them up/glitch/etc. Im discouraged from playing much more with my playstyle and I speak for more than myself saying this. Game is currently too focused on gathering resources, thats the main thing to do in this game. Therefore nobodys going to find combat glitches or in depth building glitches that you would if people could just play the game in a debugging mode for example, theres already different modes for different playstyles so why not add a godmode or whatever you want to call it. Think about people who just get into the game and try to decide if its a keeper or a refund. Most of your first hours in game will typically be building stuff, you most likely won't explore much in the time it would take for a refund to become invalid. Therefore newcomers are of course scared of a 2+ year old game STILL in alpha with all the moneygrabs coming from EA. The graphics are crazy good for a $15 game, same can be said about AI even if it were a $60 game. Great online, hit detection, and some bugs can be avoided. We just need a little more freedom guys.",1470236502,upvote
13729705,76561198073374764,"Basically starts out like the show Lost.  Plane goes down, nobody has seatbelts on because they live dangerous.  Plane snaps in half, but you're such a badass you are the only survivor and you're doing pretty damn well.  A blue electric guy comes and takes the kid next to you while you stare at him, but you stay silent, because Social Darwinism is life and you are going to amount to more than that child would have.  You wonder around hopeless and ravage through people's luggage because when sh** happens, common sense goes out the window.  You run aimlessly with an axe and kill a few monitor lizards because wherever you are, they are abundant.  Soon after, a little bronze person appears and stares at you, naturally you're instinct in unrealistic situations is to kill him.  He hits ya once or twice and you are knocked out because you just 'cant even'.  You wake up in a cave in which an Octo-lizard is giving birth and the babies kill you. Days survived: 0
10/10 overall.  Would absolutely recommend to everyone",1419999132,upvote
159336481,76561199251666735,this game gives you depression,1708967525,upvote
146638642,76561199207131515,very very very shit,1695206217,upvote
108220786,76561199207768588,fun game but a little hard when its the first time you played the game and have never seen a play through so you have to figure things out for your self and as the days go on more and stronger cannibals come and attack you so its even harder to explore and figure everything out. but either then that its an amazing game and good story.,1642444639,upvote
29737146,76561198168771391,?a???谷那﹊﹊那角豕?????a?㏒????那≒～??????G???那?角那?迆??ㄓ?赤?那?羽?角邦?﹉?㏑﹊??∫????㏑o辰?????次????迆﹢?????∩????a?那谷?那迆a?邦?那?米???its a good game.,1486369320,upvote
59917568,76561198152955827,"great game
",1576432044,upvote
